Año Cuenta Pública,Grupo Funcional,Sector,Ente Fiscalizado,Entidad Federativa,Tipo Auditoría,Número,Título,Universo (miles pesos),Muestra (miles pesos),Ente a quien se dirige la Acción,Tipo Acción,Clave Acción,Acción Superveniente,Texto Acción,Estado de Trámite,Auditorías,Acciones
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Benemérita Universidad Autónoma de Puebla,Puebla,De Cumplimiento,152,Subsidios para Organismos Descentralizados Estatales,"4,474,493.10","3,847,392.60",Benemérita Universidad Autónoma de Puebla,Solicitud de Aclaración,2020-4-99001-19-0152-03-002,-,"Para que la Benemérita Universidad Autónoma de Puebla aclare y proporcione la documentación adicional justificativa y comprobatoria de 84,669,336.71 pesos (ochenta y cuatro millones seiscientos sesenta y nueve mil trescientos treinta y seis pesos 71/100 M.N.), por concepto de pagos de estímulos al desempeño, monto que excedió el importe autorizado en el Convenio y el Anexo de Ejecución al Convenio Marco de Colaboración para el Apoyo Financiero suscrito por la Secretaría de Educación Pública, el Gobierno del Estado Libre y Soberano de Puebla y la Benemérita Universidad Autónoma de Puebla; sin que la Universidad presentara la autorización del Honorable Consejo Universitario en la cual se aprecie el incremento de recursos para este concepto y por consiguiente no notificó a la Secretaría de Educación Pública.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Benemérita Universidad Autónoma de Puebla,Puebla,De Cumplimiento,152,Subsidios para Organismos Descentralizados Estatales,"4,474,493.10","3,847,392.60",Servicio de Administración Tributaria,Promoción del Ejercicio de la Facultad de Comprobación Fiscal,2020-5-06E00-19-0152-05-001,-,"Para que el Servicio de Administración Tributaria instruya a quien corresponda con el propósito de que audite a la Universidad Autónoma de Puebla, con Registro Federal de Contribuyentes UAP370423PP3 y domicilio fiscal en calle 4 Sur número 104, Colonia Centro, Puebla, Puebla, Código Postal 72000, por no expedir a cada trabajador los Comprobantes Fiscales Digitales por Internet (CFDIs) por el pago por concepto de becas, a fin de constatar el cumplimiento de sus obligaciones fiscales.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Pliego de Observaciones,2020-4-99002-19-0153-06-005,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 2,153,201.52 pesos (dos millones ciento cincuenta y tres mil doscientos un pesos 52/100 M.N.), por no presentar el expediente técnico de servicios de telefonía, en incumplimiento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, artículo 56, párrafo quinto, y del Reglamento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, artículo 57.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Pliego de Observaciones,2020-4-99002-19-0153-06-002,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 2,836,858.43 pesos (dos millones ochocientos treinta y seis mil ochocientos cincuenta y ocho pesos 43/100 M.N.), más los rendimientos financieros generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por la falta de documentación justificativa del gasto, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículos 2, 42, 43, 70, fracción I, y del Anexo de Ejecución al Convenio Marco de Colaboración para el Apoyo Financiero, cláusula cuarta, inciso b.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Pliego de Observaciones,2020-4-99002-19-0153-06-004,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 339,719.55 pesos (trescientos treinta y nueve mil setecientos diecinueve pesos 55/100 M.N.), más los rendimientos financieros generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por realizar pagos superiores a lo contratado, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 64; del Contrato Individual de Trabajo por Tiempo Determinado, cláusula décima segunda, y del Contrato de servicios profesionales por honorarios, cláusula segunda.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Pliego de Observaciones,2020-4-99002-19-0153-06-003,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 266,464.47 pesos (doscientos sesenta y seis mil cuatrocientos sesenta y cuatro pesos 47/100 M.N.), más los rendimientos financieros generados desde su disposición hasta su reintegro a la Tesorería de la Federación, integrados por 224,672.56 pesos (doscientos veinticuatro mil seiscientos setenta y dos pesos 56/100 M.N.) por realizar pagos a un trabajador que no cumple con el perfil para ocupar el puesto bajo el cual fue contratado y 41,791.91 pesos (cuarenta y un mil setecientos noventa y un pesos 91/100 M.N.) por realizar pagos que excedieron el tabulador autorizado, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículos 64 y 65, y del Manual de Organización del Instituto Tecnológico de Sonora, descripción de puestos, de la Minuta de la Sesión Extraordinaria del Consejo Directivo del 24 de septiembre de 2021, en el que se aprueba la modificación al apartado único que forma parte integrante del Anexo de Ejecución del ejercicio 2020, donde incluyen la plantilla y tabulador de personal de operación correspondiente al ejercicio 2020.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Pliego de Observaciones,2020-4-99002-19-0153-06-001,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 105,767.72 pesos (ciento cinco mil setecientos sesenta y siete pesos 72/100 M.N.), más los rendimientos financieros generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por realizar pagos en conceptos no autorizados con recursos del subsidio, en incumplimiento del Convenio Marco de Colaboración para el Apoyo Financiero, cláusula tercera, inciso b, y del Anexo de Ejecución al Convenio Marco de Colaboración para el Apoyo Financiero, cláusulas tercera, párrafo segundo, y quinta.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no conciliaron los saldos en las cuentas bancarias a las que se transfirieron los recursos del subsidio con los registros contables y presupuestarios, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículos 36, 49, fracción VI, 69, párrafo cuarto, y 70, fracción I.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-003,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no cancelaron toda la documentación comprobatoria del egreso con la leyenda ""Operado"" identificándose con el nombre del subsidio, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículo 70, fracción II.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-002,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, realizaron el registro contable de manera errónea, en incumplimiento al Clasificador por Objeto del Gasto para la administración pública federal.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-004,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no presentaron las fianzas correspondientes a dos contratos que garanticen su cumplimiento, así como la calidad de los servicios y los vicios ocultos, en incumplimiento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, artículo 56, párrafo quinto, y del Reglamento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, artículo 57.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-005,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no integraron la documentación correspondiente a la entrega recepción del servicio del contrato número 17-042 ""Incremento de Anchos de Banda Internet"", en incumplimiento del contrato número 17-042, cláusula octava.",No Notificado,1,1
2020,Gasto Federalizado,Instituciones Públicas de Educación Superior,Instituto Tecnológico de Sonora,Sonora,De Cumplimiento,153,Subsidios para Organismos Descentralizados Estatales,"543,899.30","487,641.40",Instituto Tecnológico de Sonora,Promoción de Responsabilidad Administrativa Sancionatoria,2020-9-99002-19-0153-08-006,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Coordinación de Contraloría Interna del Instituto Tecnológico de Sonora o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no conciliaron la información publicada del ejercicio de los recursos del subsidio con el estado analítico al 31 de diciembre de 2020, ni publicaron la información en medios de difusión locales, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 85, fracción II; del Convenio Marco de Colaboración para el Apoyo Financiero, cláusula tercera, inciso e); del Anexo de Ejecución al Convenio Marco de Colaboración para el Apoyo Financiero, cláusula cuarta, inciso d), y del Segundo Anexo de Ejecución al Convenio Marco de Colaboración para el Apoyo Financiero, cláusula tercera, inciso d).",No Notificado,1,1
